Date,ExpDate,Strike,CallBid,CallAsk,CallPrice,CallVolume,CallOI,PutBid,PutAsk,PutPrice,PutVolume,PutOI
2025-09-03,2025-10-01,6125,361.2,369.8,0,0,0,24.7,25.1,25.8,3,16
2025-09-03,2025-10-01,6150,339.1,345.9,0,0,0,26.9,27.3,27.57,330,358
2025-09-03,2025-10-01,6175,316.1,324.2,329.22,0,2,29.4,29.8,32.6,7,87
2025-09-03,2025-10-01,6200,294.6,301.1,259.39,0,1,32.2,32.5,33.83,762,354
2025-09-03,2025-10-01,6225,272.3,278.9,0,0,0,35.2,35.6,35.87,87,12
2025-09-03,2025-10-01,6250,251.2,256.5,0,0,0,38.5,38.9,43.25,10,32
2025-09-03,2025-10-01,6275,229.7,235.9,244.12,0,12,42.2,42.6,43,20,15
2025-09-03,2025-10-01,6290,217.1,223.4,0,0,0,44.5,44.9,45.1,19,0
2025-09-03,2025-10-01,6300,209,215,201.98,2,23,46.2,46.6,46.99,15,78
2025-09-03,2025-10-01,6310,200.5,206.1,0,0,0,47.9,48.3,56.62,11,0
2025-09-03,2025-10-01,6320,192.5,198.6,0,0,0,49.7,50.1,58.72,22,0
2025-09-03,2025-10-01,6325,190.7,191.2,226.06,0,2,50.7,51.1,70.67,0,5
2025-09-03,2025-10-01,6330,184.3,189.8,0,0,0,51.6,52,0,0,0
2025-09-03,2025-10-01,6340,178.6,179.2,0,0,0,53.6,54,58.3,9,3
2025-09-03,2025-10-01,6350,170.7,171.3,167.85,4,14,55.7,56.1,56.61,22,62
2025-09-03,2025-10-01,6360,162.9,163.4,0,0,0,57.8,58.2,66,31,63
2025-09-03,2025-10-01,6370,155.2,155.7,139.13,1,3,60,60.5,95.18,0,6
2025-09-03,2025-10-01,6375,151.4,151.9,118.7,0,13,61.2,61.7,71.39,10,127
2025-09-03,2025-10-01,6380,147.6,148.1,130.01,1,1,62.4,62.8,65.61,18,23
2025-09-03,2025-10-01,6390,140,140.6,117.3,0,23,64.8,65.3,66.2,9,3
2025-09-03,2025-10-01,6400,132.7,133.2,130.23,7,37,67.5,67.9,69.8,2,110
2025-09-03,2025-10-01,6410,125.4,126,110.07,1,25,70.1,70.6,105.94,0,8
2025-09-03,2025-10-01,6420,118.3,118.9,104.21,2,4,73,73.5,72.7,12,1
2025-09-03,2025-10-01,6425,114.8,115.4,99.5,7,5,74.5,75,87.13,3,78
2025-09-03,2025-10-01,6430,111.4,111.9,112.87,1,9,76,76.6,75.7,11,0
2025-09-03,2025-10-01,6440,104.6,105.1,91.3,13,7,79.1,79.6,86,6,1
2025-09-03,2025-10-01,6450,98,98.5,90.02,12,233,82.5,83,88,5,5
2025-09-03,2025-10-01,6460,91.5,92,78.36,2,12,86,86.6,96,3,9
2025-09-03,2025-10-01,6470,85.2,85.7,72.13,2,2,89.7,90.2,0,0,0
2025-09-03,2025-10-01,6475,82.2,82.7,70.6,0,150,91.7,92.2,144.52,0,74
2025-09-03,2025-10-01,6480,79.2,79.7,67.9,2,1,93.6,94.2,137.13,0,21
2025-09-03,2025-10-01,6490,73.3,73.8,0,0,0,97.7,98.2,144.56,0,7
2025-09-03,2025-10-01,6500,67.7,68.2,63.04,1,1405,102.1,102.6,125.29,0,33
2025-09-03,2025-10-01,6510,62.3,62.8,57.94,10,1,106.6,107.1,0,0,0
2025-09-03,2025-10-01,6520,57.2,57.7,47.1,1,0,111.4,112,127,4,2
2025-09-03,2025-10-01,6525,54.8,55.2,54.65,499,22,114,114.5,131.2,4,10
2025-09-03,2025-10-01,6530,52.3,52.8,52.2,1,201,116.5,117.2,134,4,0
2025-09-03,2025-10-01,6540,47.7,48.2,35.4,0,9,121.8,122.4,114.5,0,6
2025-09-03,2025-10-01,6550,43.4,43.8,36.17,24,203,127.5,128.1,154.44,0,20
2025-09-03,2025-10-01,6560,39.3,39.7,32.67,56,252,130,136.6,130.6,0,125
2025-09-03,2025-10-01,6575,33.7,34.1,26.9,120,201,139.3,146.1,138.6,0,95
2025-09-03,2025-10-01,6600,25.6,26,23.38,22,116,156.4,162.9,142.75,0,4
2025-09-03,2025-10-01,6625,19.1,19.5,18.3,799,140,174.1,181.6,0,0,0
2025-09-03,2025-10-01,6650,14,14.3,13.2,306,125,193.8,200.9,0,0,0
2025-09-03,2025-10-01,6675,10.1,10.5,8.85,30,24,214,222.9,227.41,1,1
2025-09-03,2025-10-01,6700,7.2,7.5,6.25,69,61,236.3,244.1,249.66,1,1
2025-09-03,2025-10-01,6725,5.1,5.4,5.61,3,66,258.5,267.7,0,0,0
2025-09-03,2025-10-01,6750,3.6,3.8,3.1,85,20,282.2,290.6,0,0,0
2025-09-03,2025-10-01,6775,2.55,2.7,2.2,3,1,305.5,315.6,320.6,2,0
2025-09-03,2025-10-01,6800,1.8,2,4.3,0,1,330.2,338.7,344.65,2,0
2025-09-03,2025-10-01,6825,1.3,1.45,2.41,0,3,349.3,367.4,0,0,0
2025-09-03,2025-10-01,6850,0.95,1.1,1.15,0,2,376.4,392,0,0,0
2025-09-03,2025-10-01,6875,0.7,0.85,0.95,0,5,400.3,416.7,0,0,0
2025-09-03,2025-10-01,6900,0.55,0.7,0,0,0,425.7,441.4,0,0,0
2025-09-03,2025-10-01,6925,0.4,0.55,1.09,0,1,450.6,466.2,0,0,0
2025-09-03,2025-10-01,6950,0.3,0.45,0.92,0,1,475.8,491.1,0,0,0
2025-09-03,2025-10-01,7000,0.2,0.35,0.35,6,3,525.5,540.8,0,0,0
2025-09-03,2025-10-01,7100,0.1,0.25,0.2,0,4,622.2,640.3,0,0,0
2025-09-03,2025-10-01,7200,0.1,0.2,0,0,0,723.9,739.9,0,0,0
2025-09-03,2025-10-01,7400,0.05,0.15,0,0,0,923.9,939.2,0,0,0
2025-09-03,2025-10-01,7600,0,0.1,0,0,0,1123.1,1138.4,0,0,0
2025-09-03,2025-10-01,7800,0,0.1,0,0,0,1321.2,1337.7,0,0,0
2025-09-03,2025-10-01,8000,0,0.1,0,0,0,1521.5,1537,0,0,0
2025-09-03,2025-10-01,8200,0,0.1,0,0,0,1720.4,1736.7,0,0,0
2025-09-03,2025-10-01,8400,0,0.1,0,0,0,1919.1,1935.5,0,0,0
2025-09-03,2025-10-02,2600,3843.8,3861.1,0,0,0,0,0.15,0.1,0,32
2025-09-03,2025-10-02,2800,3644.5,3662.6,0,0,0,0.05,0.15,0.15,0,21
2025-09-03,2025-10-02,3000,3445.3,3462.6,0,0,0,0.05,0.2,0.1,38,0
2025-09-03,2025-10-02,3200,3246.1,3263.3,0,0,0,0.1,0.25,0,0,0
2025-09-03,2025-10-02,3400,3046.9,3063.4,0,0,0,0.15,0.3,0.4,0,2
2025-09-03,2025-10-02,3600,2847.7,2864.1,0,0,0,0.25,0.4,0.35,1,0
2025-09-03,2025-10-02,3800,2648.6,2665.7,0,0,0,0.35,0.5,0.75,0,6
2025-09-03,2025-10-02,4000,2449.4,2465.9,0,0,0,0.5,0.65,0.9,0,3
2025-09-03,2025-10-02,4200,2250.4,2267.7,0,0,0,0.7,0.8,1.3,0,10
2025-09-03,2025-10-02,4400,2051.4,2068.5,0,0,0,0.95,1.1,1.7,0,40
2025-09-03,2025-10-02,4600,1852.9,1868.8,0,0,0,1.3,1.45,1.55,1,16
2025-09-03,2025-10-02,4800,1654.1,1670.9,0,0,0,1.7,1.85,2.1,90,24
2025-09-03,2025-10-02,5000,1455.5,1471.5,0,0,0,2.3,2.45,2.75,5,4
2025-09-03,2025-10-02,5200,1257.1,1273.5,0,0,0,3.1,3.4,0,0,0
2025-09-03,2025-10-02,5300,1162.3,1170.5,0,0,0,3.7,3.9,5.9,0,26
2025-09-03,2025-10-02,5400,1063.2,1071.6,990.78,0,2,4.3,4.6,5,1,20
2025-09-03,2025-10-02,5500,964.6,972.8,0,0,0,5.2,5.4,8.1,0,25
2025-09-03,2025-10-02,5525,938.9,948.9,0,0,0,5.4,5.6,0,0,0
2025-09-03,2025-10-02,5550,915.2,923.4,0,0,0,5.7,5.9,0,0,0
2025-09-03,2025-10-02,5575,890,899.7,0,0,0,5.9,6.2,9.42,0,6
2025-09-03,2025-10-02,5600,866.2,874.2,0,0,0,6.2,6.5,9.87,0,11
2025-09-03,2025-10-02,5625,840.6,850.4,0,0,0,6.5,6.8,7.7,1,6
2025-09-03,2025-10-02,5650,817.1,825,0,0,0,6.9,7.1,8.33,1,87
2025-09-03,2025-10-02,5675,791.6,801.3,0,0,0,7.3,7.5,11.6,0,25
2025-09-03,2025-10-02,5700,767.9,776,0,0,0,7.7,7.9,8.5,7,79
2025-09-03,2025-10-02,5725,742.7,752.4,0,0,0,8.1,8.4,13.3,0,26
2025-09-03,2025-10-02,5750,719.1,727.1,0,0,0,8.6,8.9,10.1,27,34
2025-09-03,2025-10-02,5775,694,703.2,0,0,0,9.2,9.4,9.5,3,31
2025-09-03,2025-10-02,5800,670.7,678.5,0,0,0,9.8,10,11.4,2,40
2025-09-03,2025-10-02,5825,645.5,654.6,0,0,0,10.4,10.7,14.9,0,27
2025-09-03,2025-10-02,5850,622.3,630,0,0,0,11.1,11.4,18,0,333
2025-09-03,2025-10-02,5875,597.2,606.6,0,0,0,11.9,12.2,19.55,0,361
2025-09-03,2025-10-02,5900,574.2,581.8,0,0,0,12.8,13.1,15.1,7,17
2025-09-03,2025-10-02,5925,549.3,558.6,0,0,0,13.8,14,16.3,5,34
2025-09-03,2025-10-02,5950,526.3,534,0,0,0,14.8,15.1,15.2,1,2
2025-09-03,2025-10-02,5975,501.9,510.6,0,0,0,16,16.3,21.9,0,33
2025-09-03,2025-10-02,6000,479.2,486.5,0,0,0,17.3,17.6,25.18,0,63
2025-09-03,2025-10-02,6025,454.8,463.7,0,0,0,18.7,19,21.21,1,33
2025-09-03,2025-10-02,6050,432.4,439.4,0,0,0,20.3,20.6,26.2,0,60
2025-09-03,2025-10-02,6075,408.4,416.8,0,0,0,22,22.3,26.2,3,3
2025-09-03,2025-10-02,6100,386.1,393.1,0,0,0,23.9,24.2,24,53,21
2025-09-03,2025-10-02,6125,362.6,370.9,0,0,0,26,26.3,28.8,4,22
2025-09-03,2025-10-02,6150,340.9,347.5,0,0,0,28.2,28.6,37.66,0,46
2025-09-03,2025-10-02,6175,317.6,326,0,0,0,30.8,31.2,34.47,1,79
2025-09-03,2025-10-02,6200,296.3,302.9,325.35,0,2,33.6,34,37.6,10,133
2025-09-03,2025-10-02,6225,273.9,281.2,233.31,0,1,36.6,37.1,44.93,1,18
2025-09-03,2025-10-02,6250,253,259.3,0,0,0,40,40.5,40.5,4,17
2025-09-03,2025-10-02,6275,231.3,237.9,0,0,0,43.8,44.2,47,2,14
2025-09-03,2025-10-02,6290,219.4,225.9,0,0,0,46.2,46.6,52.29,1,0
2025-09-03,2025-10-02,6300,211.1,217,181.07,0,21,47.9,48.3,47.73,25,215
2025-09-03,2025-10-02,6310,202.6,209.4,0,0,0,49.6,50.1,55.4,1,0
2025-09-03,2025-10-02,6320,194.5,201.2,0,0,0,51.5,51.9,57.4,1,0
2025-09-03,2025-10-02,6325,193.2,193.8,165.87,0,4,52.4,52.9,68.92,0,19
2025-09-03,2025-10-02,6330,186.4,192.6,0,0,0,53.4,53.8,0,0,0
2025-09-03,2025-10-02,6340,181.2,181.8,143.6,0,6,55.4,55.9,60.86,2,5
2025-09-03,2025-10-02,6350,173.3,174,174.53,24,26,57.4,57.9,57.27,28,119
2025-09-03,2025-10-02,6360,165.5,166.2,130.73,0,2,59.6,60.1,66.52,2,3
2025-09-03,2025-10-02,6370,157.8,158.4,117.67,0,11,61.9,62.3,86.09,0,3
2025-09-03,2025-10-02,6375,154,154.5,115.3,0,6,63,63.5,81.89,0,33
2025-09-03,2025-10-02,6380,150.2,150.8,119.5,0,3,64.2,64.7,85.96,0,12
2025-09-03,2025-10-02,6390,142.7,143.3,112.72,0,16,66.7,67.2,68.5,2,3
2025-09-03,2025-10-02,6400,135.3,135.9,136.54,27,53,69.2,69.7,71.1,13,19
2025-09-03,2025-10-02,6410,128.1,128.7,115.43,2,67,72,72.5,73.7,6,53
2025-09-03,2025-10-02,6420,121,121.5,94.33,0,5,74.8,75.3,78,2,11
2025-09-03,2025-10-02,6425,117.5,118,101.87,0,4,76.3,76.8,78.3,3,22
2025-09-03,2025-10-02,6430,114,114.6,98.74,2,23,77.8,78.3,89.7,2,6
2025-09-03,2025-10-02,6440,107.2,107.8,89.7,0,11,81,81.6,0,0,0
2025-09-03,2025-10-02,6450,100.6,101.2,98.13,14,7,84.3,84.8,84,0,4
2025-09-03,2025-10-02,6460,94.1,94.7,71.18,0,22,87.8,88.3,0,0,0
2025-09-03,2025-10-02,6470,87.8,88.4,70.13,0,13,91.5,92,99,1,0
2025-09-03,2025-10-02,6475,84.8,85.4,68.11,0,17,93.4,93.9,108.84,4,5
2025-09-03,2025-10-02,6480,81.8,82.3,93.08,0,64,95.4,95.9,110.05,44,2
2025-09-03,2025-10-02,6490,75.9,76.5,67.03,1,10,99.5,100,115.52,2,1
2025-09-03,2025-10-02,6500,70.3,70.8,61.83,12,190,103.8,104.3,121.06,2,24
2025-09-03,2025-10-02,6510,64.8,65.4,0,0,0,108.3,109,163.14,0,1
2025-09-03,2025-10-02,6520,59.7,60.2,45.82,0,33,113.1,113.8,0,0,0
2025-09-03,2025-10-02,6525,57.2,57.7,56.73,1,6,115.6,116.2,180.41,0,11
2025-09-03,2025-10-02,6530,54.8,55.3,54.28,1,30,118.2,118.8,169.82,0,1
2025-09-03,2025-10-02,6540,50.1,50.6,47.33,2,1,123.4,124,0,0,0
2025-09-03,2025-10-02,6550,45.7,46.2,37.68,4,114,129,129.6,126.23,0,8
2025-09-03,2025-10-02,6560,41.5,42,48.95,0,1,131.4,137.8,0,0,0
2025-09-03,2025-10-02,6575,35.8,36.2,36,2,27,140.6,147.1,215.91,0,1
2025-09-03,2025-10-02,6600,27.5,27.9,22.64,20,29,157.2,163.5,181.27,1,0
2025-09-03,2025-10-02,6625,20.8,21.2,17.2,8,146,175,182,0,0,0
2025-09-03,2025-10-02,6650,15.4,15.8,16.02,1,12,193.8,201,0,0,0
2025-09-03,2025-10-02,6675,11.3,11.6,9.75,31,21,213.5,222.4,243.04,1,1
2025-09-03,2025-10-02,6700,8.1,8.4,7.41,4,117,236.1,243.6,265.39,1,1
2025-09-03,2025-10-02,6725,5.8,6.1,4.95,11,13,257.7,267,0,0,0
2025-09-03,2025-10-02,6750,4.1,4.4,3.66,4,1,281.5,289.5,0,0,0
2025-09-03,2025-10-02,6775,2.9,3.1,2.63,0,3,304.1,314.2,0,0,0
2025-09-03,2025-10-02,6800,2.1,2.25,1.9,0,37,329.3,337.4,413.87,0,2
2025-09-03,2025-10-02,6825,1.5,1.7,1.55,0,3,349.1,367.2,0,0,0
2025-09-03,2025-10-02,6850,1.1,1.25,1.15,10,34,373.1,391.2,0,0,0
2025-09-03,2025-10-02,6875,0.8,1,0,0,0,399.6,415.9,0,0,0
2025-09-03,2025-10-02,6900,0.6,0.8,0,0,0,425.2,440.6,0,0,0
2025-09-03,2025-10-02,6925,0.45,0.65,1.1,0,1,449.8,465.4,0,0,0
2025-09-03,2025-10-02,6950,0.35,0.55,0.9,0,1,474.6,490.2,0,0,0
2025-09-03,2025-10-02,7000,0.2,0.4,1,0,1,523.7,539.9,0,0,0
2025-09-03,2025-10-02,7100,0.1,0.3,0.25,6,151,623.3,639.9,0,0,0
2025-09-03,2025-10-02,7200,0.05,0.2,0.25,0,1,723.5,739.5,0,0,0
2025-09-03,2025-10-02,7400,0.05,0.15,0,0,0,921.7,938.7,0,0,0
2025-09-03,2025-10-02,7600,0,0.15,0,0,0,1121.7,1137.9,0,0,0
2025-09-03,2025-10-02,7800,0,0.1,0,0,0,1320.4,1337.2,0,0,0
2025-09-03,2025-10-02,8000,0,0.1,0,0,0,1519.6,1536.4,0,0,0
2025-09-03,2025-10-02,8200,0,0.1,0,0,0,1719.8,1735.7,0,0,0
2025-09-03,2025-10-02,8400,0,0.1,0,0,0,1918.4,1934.4,0,0,0
2025-09-03,2025-10-03,2200,4242.9,4259.8,0,0,0,0,0.1,0,0,0
2025-09-03,2025-10-03,2400,4043.7,4060.7,0,0,0,0,0.1,0,0,0
2025-09-03,2025-10-03,2600,3844.5,3860.8,0,0,0,0,0.15,0.15,0,42
2025-09-03,2025-10-03,2800,3645.4,3662,0,0,0,0.05,0.15,0.2,36,54
2025-09-03,2025-10-03,3000,3446.2,3462.2,0,0,0,0.1,0.2,0.25,31,2
2025-09-03,2025-10-03,3200,3247.1,3263,0,0,0,0.15,0.25,0.3,27,7
2025-09-03,2025-10-03,3400,3048,3064.4,0,0,0,0.2,0.3,0.35,24,2
2025-09-03,2025-10-03,3600,2848.9,2864.8,0,0,0,0.3,0.4,0.5,22,60
2025-09-03,2025-10-03,3800,2649.8,2665.7,0,0,0,0.4,0.55,0.5,55,52
2025-09-03,2025-10-03,4000,2450.8,2467.2,2464.22,0,200,0.55,0.7,0.7,34,211
2025-09-03,2025-10-03,4200,2251.8,2268.5,0,0,0,0.75,0.9,1,112,64
2025-09-03,2025-10-03,4400,2052.8,2069.7,2051.43,0,3,1.05,1.15,1.1,382,804
2025-09-03,2025-10-03,4600,1854,1870.9,0,0,0,1.4,1.55,1.62,37,185
2025-09-03,2025-10-03,4800,1655.3,1672.2,0,0,0,1.9,2,2.05,35,117
2025-09-03,2025-10-03,4900,1556,1572.1,0,0,0,2.2,2.35,2.28,344,149
2025-09-03,2025-10-03,5000,1456.8,1473.2,1476.07,0,205,2.55,2.7,2.7,224,337
2025-09-03,2025-10-03,5050,1407.2,1423.8,0,0,0,2.75,2.9,2.9,171,21
2025-09-03,2025-10-03,5100,1357.7,1374.2,0,0,0,3,3.1,3.1,73,541
2025-09-03,2025-10-03,5150,1308.1,1324.6,0,0,0,3.2,3.4,3.3,2044,4061
2025-09-03,2025-10-03,5200,1258.6,1276.7,0,0,0,3.5,3.7,3.8,5,65
2025-09-03,2025-10-03,5250,1213.4,1221.6,1220.43,0,1,3.7,3.9,4,8,133
2025-09-03,2025-10-03,5300,1164.3,1172,0,0,0,4.1,4.3,4.3,19,73678
2025-09-03,2025-10-03,5350,1114.6,1122.6,0,0,0,4.4,4.6,5,7,73690
2025-09-03,2025-10-03,5400,1065.2,1073.2,0,0,0,4.8,5,5.2,12,1771
2025-09-03,2025-10-03,5450,1016,1023.7,1042.52,0,5,5.2,5.4,5.5,10,151
2025-09-03,2025-10-03,5500,966.5,974.5,0,0,0,5.7,5.9,6.4,4,793
2025-09-03,2025-10-03,5525,941.1,950.6,879.14,0,5,5.9,6.2,6.7,2,74
2025-09-03,2025-10-03,5550,917.5,925.2,939.42,0,0,6.2,6.4,7.1,2,153
2025-09-03,2025-10-03,5575,892,901.3,0,0,0,6.5,6.7,7.4,4,46
2025-09-03,2025-10-03,5600,868.3,876,876.6,0,4,6.8,7.1,7.95,202,1845
2025-09-03,2025-10-03,5625,842.9,852.3,0,0,0,7.2,7.4,8.4,9,40
2025-09-03,2025-10-03,5650,819.3,827,838.49,0,0,7.6,7.8,7.9,35,112
2025-09-03,2025-10-03,5675,793.8,803.2,0,0,0,8,8.2,8.4,18,96
2025-09-03,2025-10-03,5700,770.4,777.9,0,0,0,8.4,8.7,8.8,47,715
2025-09-03,2025-10-03,5725,745,754.4,0,0,0,8.9,9.2,10.4,3,94
2025-09-03,2025-10-03,5750,721.7,729.3,0,0,0,9.5,9.7,9.8,152,609
2025-09-03,2025-10-03,5775,696.6,705.6,0,0,0,10,10.3,11,46,7735
2025-09-03,2025-10-03,5800,673.1,680.7,0,0,0,10.7,10.9,12.2,76,9386
2025-09-03,2025-10-03,5825,648.3,657.2,0,0,0,11.4,11.6,13.3,34,329
2025-09-03,2025-10-03,5850,625,632.3,0,0,100,12.2,12.4,14.35,240,892
2025-09-03,2025-10-03,5875,600.1,609,0,0,0,13.1,13.3,13.55,29,255
2025-09-03,2025-10-03,5890,585.7,594.6,0,0,4,13.6,13.8,15.9,65,114
2025-09-03,2025-10-03,5900,576.9,584.3,0,0,0,14,14.2,16.3,438,1727
2025-09-03,2025-10-03,5925,552.3,561.1,0,0,0,15,15.3,15.66,424,56
2025-09-03,2025-10-03,5950,529.3,536.4,527.55,0,3,16.2,16.4,19.1,50,226
2025-09-03,2025-10-03,5975,504.9,513.3,0,0,0,17.4,17.7,20.75,15,159
2025-09-03,2025-10-03,6000,482.3,489.3,431.47,0,28,18.8,19,20,101,2098
2025-09-03,2025-10-03,6025,458.1,466.6,505.35,0,2,20.3,20.5,22.57,21,159
2025-09-03,2025-10-03,6040,444,452.3,0,0,0,21.2,21.5,24.2,1,0
2025-09-03,2025-10-03,6050,435.6,442.4,445.87,0,75,21.9,22.2,24.05,31,233
2025-09-03,2025-10-03,6060,425.5,433.7,0,0,0,22.6,22.9,25.07,2,69
2025-09-03,2025-10-03,6070,416.4,424.5,0,0,0,23.3,23.6,23.4,11,25
2025-09-03,2025-10-03,6075,411.8,419.8,459.52,0,5,23.7,24,27.92,196,57
2025-09-03,2025-10-03,6080,407.1,415.2,418.38,0,71,24.1,24.4,28.01,2,34
2025-09-03,2025-10-03,6090,398.1,406.1,362.8,0,5,24.9,25.2,26.45,10,76
2025-09-03,2025-10-03,6100,389.8,396.2,368.73,0,282,25.7,26,26.33,40,145
2025-09-03,2025-10-03,6110,379.7,387.7,0,0,0,26.5,26.8,26.65,2,48
2025-09-03,2025-10-03,6120,370.6,378.9,336.4,0,11,27.4,27.7,32.53,4,61
2025-09-03,2025-10-03,6125,366.1,374.1,346.98,0,7,27.9,28.2,32.22,533,131
2025-09-03,2025-10-03,6130,361.7,369.5,0,0,0,28.3,28.6,32.8,1,46
2025-09-03,2025-10-03,6140,352.7,360.8,0,0,0,29.3,29.6,32.35,4,17
2025-09-03,2025-10-03,6150,344.6,351.1,337.14,44,72,30.3,30.6,30.2,168,189
2025-09-03,2025-10-03,6160,334.8,342.5,0,0,0,31.3,31.6,32.5,45,75
2025-09-03,2025-10-03,6170,325.8,333.6,358.23,0,1,32.3,32.7,38.19,7,98
2025-09-03,2025-10-03,6175,321.5,329.1,349.88,0,11,32.9,33.2,37.95,6,95
2025-09-03,2025-10-03,6180,317.1,325,0,0,0,33.4,33.8,39.42,7,51
2025-09-03,2025-10-03,6190,308.4,315.8,266.51,0,9,34.6,34.9,36.24,15,101
2025-09-03,2025-10-03,6200,300.2,306.7,256.3,0,68,35.7,36.1,36.9,96,1702
2025-09-03,2025-10-03,6210,291.2,298,289.46,1,4,37,37.3,53.97,0,36
2025-09-03,2025-10-03,6220,282.2,289.3,335.78,0,164,38.2,38.6,45.19,8,63
2025-09-03,2025-10-03,6225,278.3,285.1,0,0,0,38.9,39.2,45,12,126
2025-09-03,2025-10-03,6230,273.6,280.6,288.46,0,10,39.6,39.9,47.2,4,12
2025-09-03,2025-10-03,6240,265,272.1,0,0,0,40.9,41.3,41.03,29,61
2025-09-03,2025-10-03,6250,257.4,263.3,229.09,0,3,42.3,42.8,41.94,1343,1955
2025-09-03,2025-10-03,6260,248.4,255.1,247.46,1,3,43.8,44.2,51.5,16,76
2025-09-03,2025-10-03,6270,240,246.3,238.76,10,5,45.3,45.7,46.93,316,27
2025-09-03,2025-10-03,6275,235.9,242.3,261.79,0,10,46.1,46.5,53.28,13,317
2025-09-03,2025-10-03,6280,231.3,237.9,259.34,0,14,46.9,47.3,46.83,2,214
2025-09-03,2025-10-03,6290,223.6,229.7,225.75,0,3,48.6,48.9,48.9,54,169
2025-09-03,2025-10-03,6300,215.6,220.9,213.02,2,87,50.3,50.7,49.83,465,599
2025-09-03,2025-10-03,6310,206.6,213.3,222.49,0,2,52.1,52.5,56.35,6,37
2025-09-03,2025-10-03,6320,201.4,201.9,230.56,0,39,54,54.4,62.83,23,41
2025-09-03,2025-10-03,6325,197.4,197.9,163.7,0,71,54.9,55.4,54.8,17,149
2025-09-03,2025-10-03,6330,193.4,193.9,152.87,0,53,55.9,56.3,57.4,26,53
2025-09-03,2025-10-03,6340,185.4,186,154.4,0,159,57.9,58.3,60.71,15,396
2025-09-03,2025-10-03,6350,177.6,178,159.87,43,60,60,60.4,68.96,26,181
2025-09-03,2025-10-03,6360,169.8,170.3,165.43,5,128,62.2,62.6,64.35,31,84
2025-09-03,2025-10-03,6370,162,162.6,148.84,2,31,64.5,64.9,71.3,4,59
2025-09-03,2025-10-03,6375,158.2,158.8,149.9,37,175,65.6,66,66.5,27,127
2025-09-03,2025-10-03,6380,154.5,155,136.94,1,26,66.8,67.3,71.7,21,45
2025-09-03,2025-10-03,6390,147.1,147.5,117.5,0,45,69.2,69.7,71.89,44,132
2025-09-03,2025-10-03,6400,139.6,140.2,123.45,7,598,71.9,72.3,81.1,108,899
2025-09-03,2025-10-03,6410,132.5,133,124.24,6,102,74.6,75.2,83.23,9,54
2025-09-03,2025-10-03,6420,125.4,125.9,121.44,75,55,77.5,78,79.6,29,148
2025-09-03,2025-10-03,6425,121.8,122.4,118,15,220,79,79.4,87.5,14,43
2025-09-03,2025-10-03,6430,118.4,119,113.6,10,37,80.5,81,93.58,12,196
2025-09-03,2025-10-03,6440,111.7,112.1,112.73,130,69,83.7,84.2,82.8,37,186
2025-09-03,2025-10-03,6450,105,105.5,102.6,23,364,87,87.4,89.6,136,593
2025-09-03,2025-10-03,6460,98.5,99,101.02,3,61,90.5,91,99,2,58
2025-09-03,2025-10-03,6470,92.2,92.7,87.09,1,55,94.1,94.6,94.21,7,404
2025-09-03,2025-10-03,6475,89.2,89.6,84.1,2,46,96,96.6,106.7,4,76
2025-09-03,2025-10-03,6480,86.1,86.6,96.97,0,36,98,98.5,109.3,11,420
2025-09-03,2025-10-03,6490,80.2,80.7,78,58,27,102,102.6,87.24,0,36
2025-09-03,2025-10-03,6500,74.5,75,72.4,31,1326,106.3,106.8,123.36,8,302
2025-09-03,2025-10-03,6510,69.1,69.5,67,23,184,110.8,111.4,114.3,4,146
2025-09-03,2025-10-03,6520,63.8,64.3,64.3,6,68,115.5,116,132.68,3,12
2025-09-03,2025-10-03,6525,61.2,61.7,58.7,118,172,117.9,118.4,124.77,6,17
2025-09-03,2025-10-03,6530,58.8,59.3,51.07,7,52,120.5,121,138.16,2,8
2025-09-03,2025-10-03,6540,54.1,54.5,52.91,5,120,125.7,126.2,128.7,6,11
2025-09-03,2025-10-03,6550,49.5,50,45.96,20,309,131,131.6,161.43,0,36
2025-09-03,2025-10-03,6560,45.2,45.7,37.87,17,108,133.4,139.7,135,0,53
2025-09-03,2025-10-03,6570,41.2,41.6,39.55,25,52,139.4,145.4,142.1,0,7
2025-09-03,2025-10-03,6575,39.3,39.7,38.25,127,394,142.5,148.7,183,0,23
2025-09-03,2025-10-03,6580,37.5,37.9,35.98,75,62,145.4,151.8,184.41,0,16
2025-09-03,2025-10-03,6590,33.9,34.3,35.17,7,89,152,158.3,170.4,1,3
2025-09-03,2025-10-03,6600,30.7,31.1,30.4,120,827,158.6,164.5,167.95,2,31
2025-09-03,2025-10-03,6610,27.7,28,26.39,29,182,165.3,171.9,152,0,4
2025-09-03,2025-10-03,6620,24.9,25.2,21.3,4,109,172.3,179.1,158.4,0,5
2025-09-03,2025-10-03,6625,23.6,23.9,23.7,237,321,176.2,182.8,220.47,0,2
2025-09-03,2025-10-03,6630,22.3,22.7,22.46,164,155,179.6,186.6,227.64,0,2
2025-09-03,2025-10-03,6640,20,20.3,20,59,272,185.9,194.3,221.18,0,235
2025-09-03,2025-10-03,6650,17.8,18.1,18.1,90,1586,194.5,201.5,207.63,0,1
2025-09-03,2025-10-03,6660,15.8,16.2,16.1,19,81,201.7,209.9,0,0,0
2025-09-03,2025-10-03,6670,14,14.4,14.2,285,15,209.9,218,0,0,0
